,Páginas,professional_profile,education,work_experience,skills,certifications,achievements,languages,projects,training_courses,volunteer_work,Orden Cronológico,Formato de Texto,Densidad de Información,Cantidad de Palabras, % Lenguaje de Técnico,LinkedIn,GitHub,Personal Website,Tablas,Errores de ortografia,Fuente principal,Tamaño de fuente más usado,Legibilidad,Uso de negritas,Uso de cursivas,Uso de colores (excluyendo fondo blanco y links),Porcentaje de color real en la CV,Cantidad de imágenes o gráficos,Alineación principal,Consistencia de tamaños,Consistencia de márgenes,Passed
568,2,27,4,56,135,0,0,0,56,98,0,Orden Cronológico,Viñetas,17.87,562,5.162523900573614,False,False,False,0,71,BAAAAA+Lato-Regular,10.0,Buena,105,99,Sí,0.29%,0,Justificado,Inconsistente,Consistente,0
569,2,88,64,6,27,0,33,3,6,0,0,Orden Cronológico,Viñetas,16.95,392,0.0,False,False,False,0,34,AAAAAA+ArialMT,11.0,Buena,30,0,Sí,0.97%,0,Justificado,Inconsistente,Consistente,0
570,9,397,147,56,8,78,0,3,0,5,0,Orden Cronológico,Viñetas,10.81,837,4.316546762589928,False,False,False,13,132,ArialMT,12.0,Buena,122,27,Sí,1.84%,4,Justificado,Inconsistente,Inconsistente,0
571,3,0,111,67,12,10,0,63,91,3,9,Orden Cronológico,Viñetas,13.17,566,8.239700374531834,False,False,False,0,68,BCDEEE+Calibri,10.0,Buena,162,0,Sí,4.75%,1,Justificado,Inconsistente,Inconsistente,0
572,2,98,42,28,47,37,3,0,42,7,40,Orden Cronológico,Viñetas,25.15,488,5.405405405405405,False,False,False,0,93,DAAAAA+Merriweather-Regular,10.0,Buena,36,7,Sí,0.18%,0,Justificado,Inconsistente,Consistente,0
573,3,137,135,148,64,0,0,128,89,59,12,Orden Cronológico,Viñetas,14.28,957,2.4416135881104037,True,False,False,0,104,ABCDEE+Calibri,9.6,Deficiente,181,0,Sí,0.52%,40,Justificado,Inconsistente,Inconsistente,0
574,3,81,36,0,37,42,20,10,6,105,105,Orden Cronológico,Viñetas,14.86,613,0.0,True,False,False,0,107,AAAAAA+Nunito-Regular,10.5,Buena,214,2,Sí,13.46%,4,Justificado,Inconsistente,Inconsistente,0
575,1,62,23,0,60,12,7,28,23,9,0,Orden Cronológico,Viñetas,37.93,405,3.7783375314861463,False,False,False,1,70,ABCDEE+Calisto MT,12.0,Buena,69,7,Sí,0.63%,3,Justificado,Inconsistente,Consistente,0
576,3,61,110,79,83,0,64,7,40,0,0,Orden Cronológico,Viñetas,12.62,653,8.985024958402663,False,False,False,0,38,DAAAAA+Tahoma,10.0,Buena,58,0,No,0.0%,1,Justificado,Consistente,Inconsistente,0
577,3,92,54,40,151,0,13,98,98,19,7,Orden Cronológico,Viñetas,14.55,713,1.0650887573964496,True,False,False,2,65,Roboto-Regular,10.5,Buena,70,0,Sí,9.49%,1,Justificado,Inconsistente,Inconsistente,0
578,4,8,222,83,76,0,0,113,200,168,11,Orden Cronológico,Mixto,22.35,1557,2.0314547837483614,False,False,False,0,142,ABCDEE+Tahoma,10.1,Buena,136,0,Sí,0.01%,0,Justificado,Consistente,Inconsistente,0
579,2,17,49,19,29,36,0,87,5,136,0,Orden Cronológico,Mixto,14.87,624,5.472636815920398,False,False,False,0,68,AAAAAC+Calibri,9.6,Deficiente,108,0,Sí,0.31%,16,Justificado,Inconsistente,Consistente,0
580,2,70,20,14,0,106,0,0,8,66,0,Orden Cronológico,Viñetas,18.39,474,6.25,True,True,False,0,68,BAAAAA+ArialMT,10.0,Buena,23,2,Sí,0.25%,0,Justificado,Inconsistente,Consistente,0
581,2,0,12,35,69,0,1,0,0,90,70,Orden Cronológico,Mixto,13.57,427,0.9478672985781991,False,False,False,0,45,EAAAAA+ArialUnicodeMS,10.0,Buena,28,0,Sí,0.12%,5,Justificado,Inconsistente,Consistente,0
582,1,2,5,2,1,0,6,4,2,1,9,Orden Cronológico,Viñetas,19.17,60,0.0,False,False,False,0,46,BAAAAA+Roboto-Regular,11.0,Buena,19,0,Sí,2.13%,0,Justificado,Inconsistente,Consistente,0
583,2,0,141,163,0,0,40,32,87,7,0,Orden Cronológico,Viñetas,23.63,774,4.244031830238726,False,False,False,0,51,AAAAAQ+Cambria,10.1,Buena,37,0,Sí,0.37%,0,Justificado,Inconsistente,Consistente,0
584,2,0,192,28,48,4,0,20,0,7,0,Orden Cronológico,Viñetas,13.47,460,8.68596881959911,False,False,False,2,48,AAAAAI+Cambria,9.6,Deficiente,31,0,Sí,1.82%,0,Justificado,Inconsistente,Consistente,0
585,1,1,1,18,0,0,0,4,15,6,0,No se detectaron suficientes fechas,Viñetas,27.73,91,0.0,True,False,True,0,119,BAAAAA+OpenSans-Regular,9.5,Deficiente,44,12,Sí,1.54%,0,Justificado,Inconsistente,Consistente,0
586,2,83,7,23,115,0,0,0,0,0,78,Orden Cronológico,Viñetas,14.43,450,6.081081081081082,False,False,True,2,47,AAAAAL+JosefinSans-LightItalic,11.0,Deficiente,97,146,Sí,26.58%,4,Justificado,Inconsistente,Consistente,0
587,3,85,147,121,78,26,0,0,161,135,53,Orden Cronológico,Mixto,23.05,1103,6.70391061452514,True,False,False,5,146,BCDGEE+Verdana,10.0,Buena,311,0,Sí,5.43%,3,Justificado,Inconsistente,Inconsistente,0
588,2,114,90,26,0,0,0,0,0,102,0,Orden Cronológico,Mixto,20.07,572,3.723404255319149,False,False,False,0,38,TWWOSS+CMR10,10.9,Buena,0,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
589,5,115,417,81,0,16,59,216,365,320,58,Orden Cronológico,Viñetas,26.52,2573,2.0760028149190712,False,False,False,0,190,TimesNewRomanPSMT,10.0,Buena,189,2,No,0.0%,0,Justificado,Consistente,Inconsistente,0
590,2,0,66,58,5,0,0,0,180,10,3,Orden Cronológico,Viñetas,20.35,470,0.529567519858782,True,False,False,2,50,unknown,11.0,Buena,0,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
591,1,11,4,7,0,0,0,0,37,0,0,No se detectaron suficientes fechas,Viñetas,26.32,86,5.121951219512195,False,False,False,0,82,AAAAAA+ArialMT,10.0,Buena,22,8,Sí,0.11%,0,Justificado,Consistente,Consistente,0
592,6,8,53,129,159,49,27,0,155,212,0,Orden Cronológico,Viñetas,15.21,1338,6.423357664233577,True,True,False,3,143,OpenSans-Regular,10.0,Buena,142,0,Sí,9.19%,6,Justificado,Inconsistente,Inconsistente,0
593,2,0,82,18,39,26,31,0,0,26,0,Orden Cronológico,Viñetas,15.81,480,2.5440313111545985,False,False,False,0,59,CIDFont+F2,10.7,Buena,0,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
594,2,133,79,76,88,0,0,0,0,56,0,Orden Cronológico,Viñetas,15.14,507,6.903765690376569,False,False,False,0,39,ABCDEE+Century Gothic,9.1,Deficiente,56,0,Sí,0.24%,2,Justificado,Inconsistente,Consistente,0
595,1,39,27,28,33,0,0,0,0,155,0,Orden Cronológico,Viñetas,26.17,369,5.4945054945054945,False,False,False,1,40,AAAAAA+Poppins-Light,9.0,Deficiente,5,0,Sí,1.0%,1,Justificado,Inconsistente,Consistente,0
596,1,0,44,89,35,0,0,0,0,0,22,Orden Cronológico,Viñetas,11.92,211,6.185567010309279,False,False,False,0,17,AAAAAW+Calibri,9.1,Deficiente,18,3,Sí,40.43%,7,Justificado,Inconsistente,Consistente,0
597,3,117,563,30,0,5,0,0,87,0,0,Orden Cronológico,Viñetas,16.88,1108,7.452725250278086,False,False,False,0,104,AAAAAD+Calibri,10.1,Buena,98,0,Sí,0.35%,1,Justificado,Inconsistente,Inconsistente,0
598,1,6,22,0,8,0,0,8,12,6,0,Orden Cronológico,Viñetas,16.11,98,8.724832214765101,False,False,False,0,70,EOWBAN+SourceSansPro-Light,9.0,Deficiente,14,1,Sí,0.15%,0,Justificado,Inconsistente,Consistente,0
599,3,96,104,18,15,0,0,42,33,145,0,Orden Cronológico,Viñetas,16.4,797,3.9455782312925165,True,False,False,3,82,CAAAAA+Tahoma,10.0,Buena,88,9,Sí,0.13%,0,Justificado,Consistente,Inconsistente,0
600,1,41,0,37,0,0,0,73,0,29,0,Orden Cronológico,Viñetas,19.36,288,3.8910505836575875,False,False,False,1,24,AAAAAA+Montserrat-Light,8.3,Deficiente,68,0,Sí,17.75%,1,Justificado,Inconsistente,Consistente,0
601,1,52,45,96,0,0,0,1,7,0,0,Orden Cronológico,Viñetas,13.48,263,5.866666666666666,False,False,False,0,37,GHYOZW+Lato-Regular,9.0,Deficiente,35,0,Sí,30.87%,1,Justificado,Inconsistente,Consistente,0
602,1,59,48,105,0,0,0,28,0,61,0,Orden Cronológico,Mixto,28.53,418,8.783783783783784,False,False,False,0,66,BCDEEE+Georgia,10.0,Buena,64,0,Sí,0.92%,3,Justificado,Consistente,Consistente,0
603,2,77,34,19,26,13,49,77,0,55,5,Orden Cronológico,Viñetas,22.95,527,4.872881355932203,True,False,False,2,36,CAAAAA+Lato-Regular,12.0,Buena,64,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
604,5,77,106,69,196,0,3,29,76,39,14,Orden Cronológico,Viñetas,19.56,885,2.6018099547511313,False,False,False,10,66,EAAAAA+Barlow-Regular,12.3,Buena,236,0,Sí,37.03%,11,Justificado,Inconsistente,Inconsistente,0
605,2,43,48,0,127,0,0,0,114,25,27,Orden Cronológico,Mixto,22.68,658,8.689248895434462,False,False,False,1,73,Times New Roman,11.0,Buena,101,0,Sí,0.04%,0,Justificado,Consistente,Consistente,0
606,2,139,12,0,0,0,0,28,0,51,0,Orden Cronológico,Viñetas,14.24,335,8.035714285714286,False,False,False,0,36,CAAAAA+Ubuntu-Regular,11.0,Buena,0,0,Sí,0.49%,0,Justificado,Inconsistente,Consistente,0
607,1,23,90,44,6,0,55,0,5,0,0,Orden Cronológico,Viñetas,20.59,319,3.861003861003861,False,False,False,6,29,BAAAAA+Montserrat-Light,10.0,Buena,64,0,Sí,7.68%,1,Justificado,Inconsistente,Consistente,0
608,2,0,30,200,104,87,0,0,0,0,0,Orden Cronológico,Viñetas,14.93,519,2.7600849256900215,False,False,False,0,86,EAAAAA+ArialUnicodeMS,10.0,Buena,26,0,Sí,0.1%,4,Justificado,Inconsistente,Consistente,0
609,1,16,5,44,51,0,0,0,0,41,0,Orden Cronológico,Viñetas,21.11,212,10.416666666666668,False,False,False,1,23,CAAAAA+BricolageGrotesque-Regular,11.0,Buena,68,0,Sí,40.05%,1,Justificado,Inconsistente,Consistente,0
610,2,6,88,19,27,0,0,16,106,26,5,Orden Cronológico,Viñetas,15.04,496,2.43161094224924,False,False,False,1,74,BAAAAA+RobotoCondensed-Regular,9.0,Deficiente,121,0,Sí,1.34%,28,Justificado,Consistente,Consistente,0
611,1,21,61,184,0,0,0,0,0,0,0,Orden Cronológico,Mixto,29.32,338,4.651162790697675,True,False,False,0,167,AAAAAC+TimesNewRomanPSMT,12.0,Buena,71,0,No,0.0%,0,Justificado,Consistente,Consistente,0
612,2,17,35,8,0,0,0,47,64,0,0,Orden Cronológico,Viñetas,9.14,277,7.746478873239436,False,False,False,0,44,VXSSMZ+LMSans10-Regular,10.0,Buena,70,20,Sí,0.28%,0,Justificado,Inconsistente,Consistente,0
613,2,20,57,0,202,0,0,0,1,0,0,Orden Cronológico,Viñetas,12.56,433,7.073170731707316,False,False,False,0,56,TimesNewRomanPSMT,9.8,Deficiente,36,105,Sí,0.59%,0,Justificado,Inconsistente,Consistente,0
614,3,22,58,35,28,4,0,1,11,20,0,Orden Cronológico,Viñetas,22.51,340,8.118433619866284,False,False,False,0,156,CAAAAA+ProximaNova-Regular,10.0,Buena,20,0,Sí,0.06%,0,Justificado,Inconsistente,Inconsistente,0
615,1,0,6,48,5,0,0,49,7,0,6,Orden Cronológico,Viñetas,14.13,169,9.195402298850574,False,False,False,1,24,AAAAAA+Montserrat-Light,9.1,Deficiente,4,0,Sí,13.65%,1,Justificado,Inconsistente,Consistente,0
616,1,0,144,63,0,0,0,42,93,0,0,Orden Cronológico,Viñetas,27.01,508,5.313092979127135,False,False,False,0,68,LCHRSB+CMR9,9.0,Deficiente,0,0,No,0.0%,0,Justificado,Inconsistente,Consistente,0
617,6,30,50,7,0,0,18,56,395,367,1,Orden Cronológico,Viñetas,13.51,1379,5.293631100082713,False,False,True,0,94,AAAAAA+Calibri,11.0,Buena,342,173,Sí,0.08%,8,Justificado,Inconsistente,Inconsistente,0
618,10,126,329,36,24,928,130,0,409,279,0,Orden Cronológico,Mixto,22.5,3729,2.2493224932249323,False,False,False,7,247,BCDGEE+Calibri,11.0,Buena,147,148,Sí,1.18%,1,Justificado,Inconsistente,Inconsistente,0
619,3,12,15,82,23,0,228,16,34,27,0,Orden Cronológico,Viñetas,17.79,732,4.979811574697174,False,False,False,3,72,DAAAAA+OpenSans-Light,10.0,Buena,200,0,No,0.0%,0,Justificado,Inconsistente,Inconsistente,0
620,1,20,22,33,19,0,0,30,0,14,0,Orden Cronológico,Viñetas,13.04,185,5.681818181818182,False,False,False,2,20,AAAAAA+DidactGothic-Regular,9.9,Deficiente,0,0,Sí,13.61%,0,Justificado,Inconsistente,Consistente,0
621,4,14,48,27,0,34,0,0,661,5,0,Orden Cronológico,Mixto,22.97,1237,2.6128266033254155,True,False,False,2,630,BAAAAA+ComicSansMS,11.0,Buena,143,0,Sí,0.66%,2,Justificado,Consistente,Inconsistente,0
